Date,Open,High,Low,Volume,Close,Adj Close
10/10/14,244.639999,245.889999,235.199997,12888300,236.910004,236.910004
10/13/14,238.570007,238.960007,221,11268700,224.589996,224.589996
10/14/14,228.25,232.470001,223,7105300,227.059998,227.059998
10/15/14,220,230.990005,217.320007,9147300,229.699997,229.699997
10/16/14,219.720001,229.919998,219.100006,5399300,226.350006,226.350006
10/17/14,233.380005,234.770004,226.550003,10549400,227.479996,227.479996
10/20/14,226.720001,232.399994,225.509995,3494400,230.470001,230.470001
10/21/14,234.270004,235.389999,230.800003,4130300,235.339996,235.339996
10/22/14,233.190002,237.389999,230.559998,4116600,231.100006,231.100006
10/23/14,234.660004,236.279999,232,3492400,235.289993,235.289993
10/24/14,236.270004,237.800003,231.199997,3463300,235.240005,235.240005
10/27/14,234.25,234.610001,220.309998,9553300,221.669998,221.669998
10/28/14,229.600006,244.600006,228.25,10516300,242.770004,242.770004
10/29/14,241.130005,241.5,235.639999,4962500,238.100006,238.100006
10/30/14,238.139999,240.5,235.059998,3228400,238.660004,238.660004
10/31/14,242.509995,243.119995,238.75,3775300,241.699997,241.699997
11/3/14,243,247.559998,241.320007,4203800,242.589996,242.589996
11/4/14,240.490005,242.350006,236.529999,3682600,238.929993,238.929993
11/5/14,241,241.360001,230.529999,9045900,230.970001,230.970001
11/6/14,234.490005,246.690002,228.5,15354700,241.220001,241.220001
11/7/14,242.190002,242.839996,237.199997,5161000,240.199997,240.199997
11/10/14,239.110001,242.880005,236.800003,4577200,241.929993,241.929993
11/11/14,242.550003,251.820007,242,7948800,251.080002,251.080002
11/12/14,249.720001,252.339996,245.580002,5870800,249.100006,249.100006
11/13/14,250.619995,255.75,250.25,6236000,251.699997,251.699997
11/14/14,250,258.850006,248.5,6101100,258.679993,258.679993
11/17/14,257.48999,259,252.020004,4025700,253.979996,253.979996
11/18/14,255.860001,259.98999,255.509995,4473000,257.700012,257.700012
11/19/14,250.610001,251.880005,245.600006,7918500,247.740005,247.740005
11/20/14,247.949997,250.929993,246,3587200,248.710007,248.710007
11/21/14,252.210007,252.779999,242.169998,7485100,242.779999,242.779999
11/24/14,245.199997,247.600006,240.639999,4789700,246.720001,246.720001
11/25/14,247.350006,249.720001,246.089996,3159800,248.089996,248.089996
11/26/14,248.339996,249,246.600006,1981200,248.440002,248.440002
11/28/14,245.350006,246.690002,242.520004,2119700,244.520004,244.520004
12/1/14,241.160004,242.470001,229.009995,8619400,231.639999,231.639999
12/2/14,234.570007,234.880005,228,5887000,231.429993,231.429993
12/3/14,226.25,229.720001,225.5,5307700,229.300003,229.300003
12/4/14,228.600006,230.899994,227.809998,3855600,228.279999,228.279999
12/5/14,228.669998,229.389999,222.259995,6063600,223.710007,223.710007
12/8/14,221.539993,224.860001,212.339996,9225600,214.360001,214.360001
12/9/14,209.339996,217.729996,204.270004,9431500,216.889999,216.889999
12/10/14,214.130005,216.770004,207.699997,7314100,209.839996,209.839996
12/11/14,210.529999,215.429993,208.229996,6694400,208.880005,208.880005
12/12/14,204.820007,211.679993,204.5,7173800,207,207
12/15/14,209.289993,209.800003,202.669998,5218300,204.039993,204.039993
12/16/14,200.889999,203.679993,195.369995,8426100,197.809998,197.809998
12/17/14,193.059998,206.649994,192.649994,7367800,205.820007,205.820007
12/18/14,212.380005,218.440002,211.800003,7483300,218.259995,218.259995
12/19/14,220.190002,220.399994,214.5,6910500,219.289993,219.289993
12/22/14,220,224.059998,218.259995,4799400,222.600006,222.600006
12/23/14,223.809998,224.320007,219.520004,4505700,220.970001,220.970001
12/24/14,219.770004,222.5,219.25,1332200,222.259995,222.259995
12/26/14,221.509995,228.5,221.5,3327000,227.820007,227.820007
12/29/14,226.899994,227.910004,224.020004,2802500,225.710007,225.710007
12/30/14,223.990005,225.649994,221.399994,2903200,222.229996,222.229996
12/31/14,223.089996,225.679993,222.25,2297500,222.410004,222.410004
1/2/15,222.869995,223.25,213.259995,4764400,219.309998,219.309998
1/5/15,214.550003,216.5,207.160004,5368500,210.089996,210.089996
1/6/15,210.059998,214.199997,204.210007,6261900,211.279999,211.279999
1/7/15,213.350006,214.779999,209.779999,2968400,210.949997,210.949997
1/8/15,212.809998,213.800003,210.009995,3442500,210.619995,210.619995
1/9/15,208.919998,209.979996,204.960007,4668300,206.660004,206.660004
1/12/15,203.050003,204.470001,199.25,5950300,202.210007,202.210007
1/13/15,203.320007,207.610001,200.910004,4477300,204.25,204.25
1/14/15,185.830002,195.199997,185,11551900,192.690002,192.690002
1/15/15,194.490005,195.75,190,5216500,191.869995,191.869995
1/16/15,190.699997,194.490005,189.649994,3603200,193.070007,193.070007
1/20/15,193.869995,194.119995,187.039993,4503200,191.929993,191.929993
1/21/15,189.550003,198.679993,189.509995,4153000,196.570007,196.570007
1/22/15,197,203.240005,195.199997,4116900,201.619995,201.619995
1/23/15,200.289993,203.5,198.330002,3438600,201.289993,201.289993
1/26/15,201.830002,208.619995,201.050003,3234500,206.550003,206.550003
1/27/15,204.419998,208.029999,203.300003,2781000,205.979996,205.979996
1/28/15,206.110001,206.369995,198.419998,3149600,199.369995,199.369995
1/29/15,201.070007,205.979996,196.5,3548100,205.199997,205.199997
1/30/15,203.960007,207.470001,203,3007000,203.600006,203.600006
2/2/15,203.970001,211.949997,203.300003,4149200,210.940002,210.940002
2/3/15,213.220001,220.369995,211.270004,4826200,218.360001,218.360001
2/4/15,218.289993,221.479996,216.800003,3305400,218.550003,218.550003
2/5/15,219.880005,225.479996,219.639999,3522900,220.990005,220.990005
2/6/15,222,223.399994,216.5,3243900,217.360001,217.360001
2/9/15,215.380005,217.929993,211.990005,3472400,217.479996,217.479996
2/10/15,217.550003,220.5,215,5390500,216.289993,216.289993
2/11/15,212.210007,214.740005,207.279999,9769100,212.800003,212.800003
2/12/15,193.570007,203.089996,193.279999,15649600,202.880005,202.880005
2/13/15,202.899994,205.990005,200.910004,6191000,203.770004,203.770004
2/17/15,205.699997,205.699997,201.5,3979600,204.350006,204.350006
2/18/15,204.169998,206.169998,202.600006,2713600,204.460007,204.460007
2/19/15,205,212.440002,203.75,5154100,211.710007,211.710007
2/20/15,210.779999,217.600006,209.809998,5982100,217.110001,217.110001
2/23/15,215.660004,218.199997,206.330002,8499800,207.339996,207.339996
2/24/15,207.289993,207.289993,201.699997,6603600,204.110001,204.110001
2/25/15,204.940002,207.139999,202.580002,3909500,203.759995,203.759995
2/26/15,204,211.089996,202.220001,6472900,207.190002,207.190002
2/27/15,206.899994,208.550003,202.800003,3882100,203.339996,203.339996
3/2/15,202.699997,203.339996,195.830002,7922100,197.330002,197.330002
3/3/15,196.809998,200.240005,195.320007,4432300,199.559998,199.559998
3/4/15,199.25,202.520004,197.210007,4222000,202.440002,202.440002
3/5/15,202.850006,206.190002,200.149994,4877000,200.630005,200.630005
3/6/15,199.210007,200.75,192.149994,6712400,193.880005,193.880005
3/9/15,194.389999,194.490005,188.25,6736700,190.880005,190.880005
3/10/15,188.460007,193.5,187.600006,5579700,190.320007,190.320007
3/11/15,191.149994,196.179993,191.009995,4974900,193.740005,193.740005
3/12/15,193.75,194.449997,189.75,4149300,191.070007,191.070007
3/13/15,188.949997,191.75,187.320007,5434300,188.679993,188.679993
3/16/15,192,195.910004,189.800003,5628800,195.699997,195.699997
3/17/15,195.429993,198.710007,193.940002,4894100,194.729996,194.729996
3/18/15,194.960007,200.880005,193.110001,4820900,200.710007,200.710007
3/19/15,202,204.589996,194.529999,8475200,195.649994,195.649994
3/20/15,197.449997,198.990005,195.619995,4269500,198.080002,198.080002
3/23/15,198.5,200.5,197.470001,2631600,199.630005,199.630005
3/24/15,201.580002,203.789993,199.75,3649900,201.720001,201.720001
3/25/15,198.270004,198.589996,192.699997,5730400,194.300003,194.300003
3/26/15,193.919998,194.789993,189.699997,4128000,190.410004,190.410004
3/27/15,189.070007,189.289993,181.399994,8604900,185,185
3/30/15,185.850006,192.25,181.800003,10089500,190.570007,190.570007
3/31/15,193.529999,193.759995,188.410004,5026600,188.770004,188.770004
4/1/15,188.699997,192.300003,186.050003,3794600,187.589996,187.589996
4/2/15,190.229996,193.229996,190,5010400,191,191
4/6/15,198,207.75,197.5,12455800,203.100006,203.100006
4/7/15,202.509995,205.059998,201.139999,4347900,203.25,203.25
4/8/15,208.199997,210.899994,205.869995,6303100,207.669998,207.669998
4/9/15,208.429993,210.369995,206.119995,3800200,210.089996,210.089996
4/10/15,209.850006,211.649994,209,4067700,210.899994,210.899994
4/13/15,210.440002,213,209.050003,3758200,209.779999,209.779999
4/14/15,208.570007,209.490005,205.5,3026000,207.460007,207.460007
4/15/15,207.460007,209.589996,206.600006,1952400,207.830002,207.830002
4/16/15,207.699997,209.169998,206.289993,1659100,206.699997,206.699997
4/17/15,204.990005,206.880005,203.5,2469900,206.789993,206.789993
4/20/15,206.779999,207.850006,203.850006,2559300,205.270004,205.270004
4/21/15,205.800003,210.75,204.309998,3432500,209.410004,209.410004
4/22/15,212.5,221.880005,211.690002,7863000,219.440002,219.440002
4/23/15,218.270004,221.479996,217.149994,4411200,218.600006,218.600006
4/24/15,220.5,220.800003,218.009995,2427800,218.429993,218.429993
4/27/15,222.559998,238.75,222,11672600,231.550003,231.550003
4/28/15,234.75,235.5,228.029999,6085400,230.479996,230.479996
4/29/15,230.050003,234.970001,227.630005,3936100,232.449997,232.449997
4/30/15,230.389999,232.889999,225.169998,3911900,226.050003,226.050003
5/1/15,229.940002,231.770004,220.410004,5281700,226.029999,226.029999
5/4/15,228.179993,234.729996,227.110001,4434600,230.509995,230.509995
